title,age_min,age_max,duration_mins,tags,cost,indoor_outdoor,season,materials_needed,how_to_play,players,parent_caution
Build Blanket Fort,8,99,60,"creative, cozy, fun",free,indoor,all,"[""blankets"", ""pillows"", ""furniture""]","['Use furniture and blankets.', 'Build creative structure.', 'Make it cozy inside.', 'Hide out and enjoy.']",1+,no
Indoor Paper Airplane Targets,6,14,45,"game, engineering, competitive",free,indoor,all,"[""paper"", ""hula hoops or targets""]","['Fold various airplane designs.', 'Hang hoops at different heights.', 'Fly planes through targets.', 'Award points for successful flights.']",2+,no
Audiobook Listening,18,99,60,"literature, entertainment, relaxing",low,indoor,all,"[""smartphone or device"", ""audiobook service subscription""]","['Sign up for service like Audible', 'Choose books from favorite genres', 'Listen while exercising, driving, or resting', 'Discuss books with friends']",1+,no
Waterfall Hike,10,99,120,"outdoor, nature, exercise",free,outdoor,"spring, summer, fall","[""hiking shoes"", ""water"", ""camera""]","['Research waterfall hikes.', 'Wear proper footwear.', 'Hike to destination.', 'Swim if safe.']",1+,yes
Model Railroad Building,50,99,180,"hobby, detailed, creative",high,indoor,all,"[""model railroad kit"", ""track"", ""scenery materials""]","['Plan layout and purchase materials', 'Assemble track and trains', 'Create miniature landscapes and buildings', 'Run trains and modify layout over time']",1+,no
Sidewalk Car Track,4,10,60,"outdoor, creative, imaginative",low,outdoor,all,"[""chalk"", ""toy cars""]","['Draw roads and parking lots with chalk.', 'Add stop signs, buildings, and trees.', 'Drive toy cars around created city.', 'Add new features to expand city.']",2+,no
Macro Photography,12,99,90,"photography, nature",high,both,all,"[""camera"", ""macro lens"", ""tripod"", ""flash""]","['Find small subjects like insects or flowers.', 'Get very close with macro lens.', 'Use proper lighting.', 'Focus precisely on details.']",1+,no
Soap Making,18,99,120,"craft, creative, practical",medium,indoor,all,"[""soap base or lye"", ""molds"", ""essential oils"", ""safety equipment""]","['Learn soap making process and safety', 'Mix ingredients and pour into molds', 'Allow soap to cure for weeks', 'Create custom soaps with scents and colors']",1+,yes
Video Production,14,99,240,"filmmaking, creative",high,both,all,"[""video camera"", ""microphone"", ""lighting"", ""editing software""]","['Plan shots and script.', 'Shoot footage with proper lighting.', 'Record clean audio.', 'Edit and produce final video.']",2+,no
Water Balloon Fight,10,99,45,"outdoor, water, fun",low,outdoor,summer,"[""water balloons"", ""open space""]","['Fill water balloons.', 'Divide into teams.', 'Have epic water battle.', 'Dry off and repeat.']",2+,yes
Water Balloon Toss,6,14,45,"outdoor, exercise, summer",low,outdoor,summer,"[""balloons"", ""water source""]","['Fill balloons with water and tie securely.', 'Pair up players facing each other.', 'Toss balloon back and forth taking step backward each time.', 'Last pair with unbroken balloon wins.']",4+,yes
Hide and Seek,3,10,15,"social,fun",free,indoor,all,[],"['Designate one player as the seeker, who counts to a higher number while others hide within set boundaries.', 'Ensure offâlimit areas are understood and safe hiding spots are chosen.', 'The seeker searches for all players; the last person found becomes the next seeker.', 'For older children, play in teams or add props like flashlights for a dark version.']",1+,no
Customize Skateboard Grip Tape,10,18,45,"creative, skateboard, personalization",low,indoor,all,"[""skateboard"", ""grip tape"", ""markers""]","['Get skateboard ready.', 'Design pattern carefully.', 'Draw on grip tape.', 'Customize unique board.']",1+,no
Paper Bag Puppets,4,10,45,"craft, imaginative, creative",low,indoor,all,"[""paper bags"", ""markers"", ""glue"", ""googly eyes"", ""yarn""]","['Decorate paper bag as character or animal.', 'Add googly eyes and yarn hair.', 'Use bag opening as puppet mouth.', 'Create puppet show.']",1+,no
Track Day,18,65,480,"automotive, racing",high,outdoor,all,"[""car"", ""helmet"", ""safety gear"", ""insurance""]","['Drive car on race track.', 'Push car to limits safely.', 'Receive driving instruction.', 'Build driving skills.']",1+,yes
Ice Painting,1,4,20,"art, sensory",low,outdoor,summer,"[""ice cubes"", ""tempera paint"", ""paper"", ""salt""]","['Place ice cubes in container and add paint drops.', 'Sprinkle salt on top for texture.', 'Give child paintbrush to paint with ice.', 'Watch colors melt and mix together.']",1+,yes
Potluck Dinner,12,99,180,"social, cooking",low,indoor,all,"[""dish to share"", ""serving utensils""]","['Each person brings dish.', 'Share variety of foods.', 'Try new recipes.', 'Exchange recipes after.']",6+,no
Food Photography,14,99,60,"photography, culinary",medium,indoor,all,"[""camera"", ""lighting"", ""props"", ""reflectors""]","['Style food attractively.', 'Use natural window light.', 'Shoot from interesting angles.', 'Edit colors and contrast.']",1+,no
Outdoor Concert or Festival,18,55,240,"music, social, outdoor",medium,outdoor,summer,"[""tickets"", ""blanket"", ""sunscreen"", ""water""]","['Purchase tickets to a music festival or concert.', 'Arrive early to get a good spot.', 'Bring a blanket or chairs for seating.', 'Enjoy live music with friends.']",2+,no
Documentary Watching,18,99,120,"educational, relaxation",low,indoor,all,"[""streaming service"", ""comfortable seating""]","['Browse documentary selections on streaming platforms.', 'Choose topics that interest you like nature or history.', 'Watch with focus and take notes if desired.', 'Discuss with friends or join online forums.']",1+,no
Frisbee Tic Tac Toe,8,14,20,"strategy, throwing",low,outdoor,all,"[""frisbees"", ""chalk or tape""]","['Draw tic-tac-toe grid on ground.', 'Make squares large enough for frisbees.', 'Take turns throwing frisbees to claim squares.', 'First to get three in a row wins.']",2+,no
Backyard Water Relay,6,14,45,"outdoor, teamwork, summer",low,outdoor,summer,"[""buckets"", ""sponges or cups"", ""water""]","['Set up two buckets per team.', 'Fill starting bucket with water.', 'Transfer water using sponges in relay.', 'First team to fill wins.']",6+,no
Nature ABC Hunt,5,10,60,"literacy, nature, exploration",free,outdoor,all,"[""paper"", ""pencil""]","['Create alphabet checklist.', 'Find nature items for each letter.', 'Write or draw each item.', 'Complete entire alphabet outdoors.']",1+,no
Interactive Art Design,18,99,240,art technology,high,indoor,all,"[""technology""]","['Design interaction', 'Code program', 'Build interface', 'Install exhibit']",1+,no
Golf,18,99,180,"sport, outdoors, social",high,outdoor,all,"[""golf clubs"", ""golf balls"", ""golf shoes"", ""course access""]","['Learn proper swing technique and rules', 'Play 9 or 18 holes on golf course', 'Track score and work to improve', 'Enjoy outdoor walking and socializing']",1+,no
Homemade Breadsticks,9,99,90,"culinary, baking, savory",low,indoor,all,"[""flour"", ""yeast"", ""water"", ""salt"", ""butter"", ""garlic""]","['Make dough and let rise.', 'Roll into stick shapes.', 'Brush with garlic butter.', 'Bake until golden brown.']",1+,yes
Wine and Paint Night,21,50,120,"creative, social, art",medium,indoor,all,"[""canvas"", ""paints"", ""brushes"", ""wine"", ""easel""]","['Book a paint night class or set up at home.', 'Follow along with an instructor or tutorial.', 'Sip wine while creating your painting.', 'Take home your finished artwork.']",2+,no
Origami Animals,6,14,45,"craft, fine motor, patience",low,indoor,all,"[""origami paper"", ""folding instructions""]","['Start with simple designs like boats or frogs.', 'Follow step-by-step folding instructions.', 'Practice precision with each fold.', 'Display finished origami creations.']",1+,no
Rhythm Games,4,10,15,"music,social,physical",free,indoor,all,[],"['Use drums, sticks, or clapping hands to create simple rhythms together.', 'One child taps a rhythm and the others copy it back as accurately as they can.', 'Introduce callâandâresponse patterns and take turns being the leader.', 'Experiment with fast, slow, loud, and quiet beats to explore different sounds.']",2+,no
Jewelry Wire Art,12,99,90,jewelry craft,low,indoor,all,"[""wire""]","['Wrap wires', 'Create designs', 'Set stones', 'Make jewelry']",1+,no
Meditation Practice,16,99,20,"mindfulness, relaxation, wellness",free,indoor,all,"[""quiet space"", ""optional: meditation cushion""]","['Find quiet comfortable space to sit.', 'Focus on breathing and let thoughts pass.', 'Start with five minutes and increase gradually.', 'Practice daily for stress reduction and clarity.']",1,no
Homemade Popcorn Seasoning,7,99,30,"culinary, creative, tasty",low,indoor,all,"[""popcorn"", ""various seasonings"", ""bowls""]","['Pop plain popcorn.', 'Create different seasoning blends.', 'Test flavors on separate bowls.', 'Vote for favorite combination.']",1+,no
Create Bucket List Adventures,12,99,120,"planning, adventure, social",free,indoor,all,"[""paper"", ""friends""]","['Gather with friends.', 'Brainstorm adventures.', 'Write down ideas.', 'Plan to do them.']",2+,no
Squirt Gun Painting,5,13,45,"art, outdoor, summer",low,outdoor,summer,"[""squirt guns"", ""watered-down paint"", ""large paper or canvas""]","['Fill squirt guns with paint mixture.', 'Tape paper to fence or easel outdoors.', 'Squirt paint at paper creating designs.', 'Let dry in sun.']",2+,yes
Comic Con,12,50,480,"pop culture, cosplay",high,indoor,all,"[""tickets"", ""costume optional""]","['Dress as favorite character.', 'Meet celebrities and creators.', 'Attend panels.', 'Shop for collectibles.']",1+,no
Cookie Cutter Playdough Stamps,3,7,30,"creative, sensory, patterns",low,indoor,all,"[""playdough"", ""cookie cutters"", ""rolling pin""]","['Roll playdough flat.', 'Press cookie cutters to make shapes.', 'Remove shapes and repeat.', 'Create patterns and scenes.']",1+,no
Water Table Play,2,4,30,"sensory, water",low,outdoor,summer,"[""water table"", ""cups"", ""toys"", ""water""]","['Fill water table with water and toys.', 'Let children scoop and pour water.', 'Add food coloring for extra fun.', 'Provide various containers for exploration.']",1+,yes
Dress Up Fashion Show,3,10,60,"imaginative, creative, performance",free,indoor,all,"[""dress-up clothes"", ""accessories"", ""music""]","['Set up runway area in room.', 'Provide various dress-up items.', 'Create outfits and model on runway.', 'Describe each look and take photos.']",2+,no
Outdoor Yoga,12,99,45,"fitness, relaxing, wellness",free,outdoor,"spring, summer, fall","[""yoga mat"", ""comfortable clothing"", ""water bottle""]","['Find a quiet outdoor space like a yard or park.', 'Follow along with a yoga video or instructor.', 'Practice breathing and stretching exercises.', 'End with a meditation or relaxation session.']",1+,no
Foreign Language Learning,13,99,45,"educational, skill",low,indoor,all,"[""language app or course"", ""notebook""]","['Choose language you want to learn and download app.', 'Practice daily with lessons and exercises.', 'Watch movies and listen to music in target language.', 'Find conversation partners for practice.']",1,no
Escape Room Design,18,60,480,"puzzle, business",high,indoor,all,"[""props"", ""locks"", ""decorations"", ""space""]","['Design puzzle flow.', 'Build themed room.', 'Test with groups.', 'Run as business or party.']",2+,yes
Cribbage,30,99,45,"game, cards, strategic",low,indoor,all,"[""deck of cards"", ""cribbage board""]","['Learn unique scoring system', 'Play two-player card game', 'Use cribbage board to track points', 'Combine luck and strategy']",2,no
Help Cook and Prepare Food,2,5,10,"chore, cooking",low,indoor,all,[],"['Invite children to wash fruits and vegetables and measure ingredients for simple recipes.', 'Let them stir batter, tear lettuce, or sprinkle toppings while you supervise closely.', 'Teach safe knife handling by allowing them to cut soft foods with a butter knife.', 'Explain basic cooking terms and let them taste their creations together.']",1+,yes
Music Parade,2,9,15,"music, fun",low,both,all,[],"['Collect simple instruments like shakers, drums, or pots and wooden spoons.', 'Line up and march around the house or yard, playing rhythms together.', 'Take turns being the parade leader who decides the route and tempo.', 'Invite neighbours or family to watch the parade and clap along.']",1+,no
Birdwatching,25,99,90,"nature, observation, peaceful",low,outdoor,all,"[""binoculars"", ""bird identification guide"", ""camera""]","['Visit local parks or nature reserves', 'Use binoculars to spot and identify bird species', 'Keep a journal of sightings and locations', 'Join local birding groups for guided walks']",1+,no
Composting,25,99,30,"hobby, environmental, practical",low,outdoor,all,"[""compost bin"", ""organic waste""]","['Set up compost bin in yard', 'Add food scraps and yard waste', 'Turn compost regularly', 'Create nutrient-rich soil']",1+,no
DIY Dot to Dot,2,3,10,"fine motor, pre-writing",low,indoor,all,"[""folding instructions or markers"", ""paper sheets"", ""ribbons"", ""stick""]","['Place dot stickers or draw numbered dots on paper to form simple shapes or numbers.', 'Show children how to connect the dots with a pencil or crayon to reveal the picture.', 'Use different colours for connecting lines to create patterns and keep track of numbers.', 'For older kids, let them place dots themselves and design their own dotâtoâdot puzzles.']",1+,yes
