title,age_min,age_max,duration_mins,tags,cost,indoor_outdoor,season,materials_needed,how_to_play,players,parent_caution
Feather Balance,4,9,20,"game, calm, focus",low,indoor,all,"[""feathers""]","['Give each player a feather.', 'Balance feather on palm or finger.', 'Move around room without dropping feather.', 'Add challenges like sitting or walking backwards.']",1+,no
Yarn Wrapping,4,10,45,"craft, fine motor, colorful",low,indoor,all,"[""cardboard shapes"", ""yarn"", ""tape""]","['Cut cardboard into simple shapes.', 'Tape yarn end to back of shape.', 'Wrap yarn around shape in patterns.', 'Display colorful wrapped creations.']",1+,no
Rainbow Rice Play,3,7,45,"sensory, creative, colorful",low,indoor,all,"[""white rice"", ""vinegar"", ""food coloring"", ""bags""]","['Mix rice with vinegar and food coloring in bags.', 'Shake to coat rice evenly.', 'Spread on trays to dry.', 'Play with colorful rice in bins with scoops.']",1+,yes
Tin Can Telephones,6,12,30,"science, craft, communication",low,both,all,"[""two tin cans"", ""string"", ""nail or sharp object""]","['Punch hole in bottom of each can.', 'Thread string through holes and knot inside.', 'Pull string tight between cans.', 'One person speaks while other listens.']",2,yes
Water Limbo,5,13,45,"outdoor, game, summer",low,outdoor,summer,"[""hose with spray nozzle or water gun""]","['Spray water stream horizontally.', 'Players take turns going under stream without getting wet.', 'Lower stream after each round.', 'Last player to stay dry wins.']",3+,yes
Button Sorting,3,6,20,"learning, fine motor, colors",low,indoor,all,"[""buttons"", ""egg carton or small bowls""]","['Mix various buttons in pile.', 'Sort by color, size, or number of holes.', 'Place sorted buttons in containers.', 'Count buttons in each group.']",1+,yes
DIY Binoculars,4,9,30,"craft, imaginative, exploration",low,both,all,"[""two toilet paper rolls"", ""tape"", ""string"", ""markers""]","['Tape two rolls together side by side.', 'Decorate with markers.', 'Punch holes and attach string for neck strap.', 'Use for outdoor exploration.']",1+,no
Cloud Dough Play,3,8,45,"sensory, creative, tactile",low,indoor,all,"[""flour"", ""oil"", ""bowl""]","['Mix 8 cups flour with 1 cup oil.', 'Blend until consistency of sand.', 'Add to container with molds and toys.', 'Shape and play with moldable dough.']",1+,yes
Stick and Leaf Boat Race,5,12,60,"outdoor, nature, engineering",free,outdoor,summer,"[""sticks"", ""leaves"", ""string"", ""stream or tub of water""]","['Collect sticks and leaves outdoors.', 'Build small boats using materials.', 'Float boats in stream or water tub.', 'Race boats by blowing or using current.']",2+,yes
Alphabet Hunt,4,8,45,"learning, active, literacy",free,both,all,"[""list of alphabet letters"", ""pencil""]","['Create alphabet checklist.', 'Search house or yard for objects starting with each letter.', 'Check off letters when found.', 'Challenge: photograph each item.']",1+,no
Homemade Face Paint,5,12,45,"creative, art, dress-up",low,indoor,all,"[""cornstarch"", ""face lotion"", ""food coloring"", ""brushes""]","['Mix equal parts cornstarch and lotion.', 'Add food coloring to create colors.', 'Paint designs on faces.', 'Wash off with soap and water.']",2+,yes
Magazine Word Collage,7,14,60,"creative, literacy, art",low,indoor,all,"[""magazines"", ""scissors"", ""glue"", ""paper""]","['Cut words and letters from magazines.', 'Arrange to create poem or message.', 'Glue to paper in artistic design.', 'Display or give as gift.']",1+,yes
Indoor Hopscotch,4,10,30,"game, indoor, active",low,indoor,all,"[""masking tape"", ""beanbag or small object""]","['Create hopscotch grid with tape on floor.', 'Number squares 1-10.', 'Toss object onto number and hop through course.', 'Skip square with object.']",1+,no
Leaf Rubbing,4,11,30,"art, nature, seasonal",free,outdoor,autumn,"[""leaves"", ""paper"", ""crayons with paper removed""]","['Collect leaves with interesting shapes.', 'Place leaf under paper.', 'Rub crayon sideways over paper.', 'Reveal leaf pattern on paper.']",1+,no
Paper Chain Countdown,5,12,45,"craft, math, anticipation",low,indoor,all,"[""colored paper"", ""scissors"", ""glue or stapler""]","['Cut paper into strips.', 'Create chain by linking strips.', 'Make one link per day until event.', 'Remove one link each day counting down.']",1+,yes
Dress Up Fashion Show,3,10,60,"imaginative, creative, performance",free,indoor,all,"[""dress-up clothes"", ""accessories"", ""music""]","['Set up runway area in room.', 'Provide various dress-up items.', 'Create outfits and model on runway.', 'Describe each look and take photos.']",2+,no
Water Bead Sensory Play,3,7,45,"sensory, calming, tactile",low,indoor,all,"[""water beads"", ""water"", ""bowls"", ""scoops""]","['Soak water beads overnight to expand.', 'Place in bowl for exploration.', 'Provide scoops, funnels, and containers.', 'Scoop, pour, and feel texture.']",1+,yes
Straw Painting,4,10,30,"art, creative, unique",low,indoor,all,"[""paper"", ""watered-down paint"", ""straws""]","['Drop paint onto paper.', 'Blow through straw to spread paint.', 'Create designs and patterns.', 'Let dry and display artwork.']",1+,yes
Sock Matching Game,3,7,20,"game, learning, practical",free,indoor,all,"[""basket of socks""]","['Dump clean unmatched socks in pile.', 'Race to find matching pairs.', 'Count how many pairs found.', 'Winner helps fold matches.']",1+,no
Crazy Hat Day,4,99,60,"creative, imaginative, fun",low,indoor,all,"[""craft supplies"", ""old hats"", ""decorations""]","['Provide base hats or make from paper.', 'Decorate with feathers, sequins, stickers.', 'Create wildest hat possible.', 'Model hats and vote for favorites.']",1+,no
DIY Bowling Pins,5,11,45,"craft, game, recycling",low,both,all,"[""plastic bottles"", ""paint or paper"", ""rice or sand"", ""ball""]","['Decorate plastic bottles.', 'Add small amount of rice for stability.', 'Set up as bowling pins.', 'Bowl and keep score.']",1+,yes
Water Table Play,2,6,60,"sensory, outdoor, exploratory",low,outdoor,summer,"[""water table or bin"", ""water toys"", ""cups"", ""funnels""]","['Fill table or bin with water.', 'Add measuring cups, funnels, boats.', 'Let children pour, splash, and explore.', 'Supervise water play at all times.']",1+,yes
Clothespin Drop,4,9,20,"game, coordination, focus",low,indoor,all,"[""clothespins"", ""bottle or jar""]","['Stand with jar at feet.', 'Hold clothespins at shoulder height.', 'Drop pins trying to land in jar.', 'Count successful drops.']",1+,no
Egg Carton Caterpillar,3,8,30,"craft, creative, recycling",low,indoor,all,"[""egg carton"", ""paint"", ""pipe cleaners"", ""googly eyes""]","['Cut egg carton into strip.', 'Paint in bright colors and let dry.', 'Add googly eyes to first section.', 'Poke pipe cleaners for antennae.']",1+,yes
Indoor Mini Golf,6,14,90,"game, creative, engineering",low,indoor,all,"[""cardboard"", ""cups"", ""ball"", ""tape"", ""household items""]","['Create holes using cups laid on side.', 'Build obstacles with books and boxes.', 'Use cardboard tube as putter.', 'Play through created course.']",2+,no
Pressed Flower Bookmarks,6,13,120,"craft, nature, patience",low,indoor,all,"[""fresh flowers"", ""heavy books"", ""clear contact paper"", ""cardstock""]","['Place flowers between heavy book pages.', 'Wait 1-2 weeks for flowers to dry.', 'Arrange on cardstock strips.', 'Cover with contact paper and trim.']",1+,no
Beach Ball Keepy Uppy,5,12,30,"game, coordination, active",low,both,all,"[""beach ball""]","['Toss beach ball in air.', 'Keep hitting it upward without letting it touch ground.', 'Count consecutive hits.', 'Try to beat record.']",1+,no
Homemade Stress Balls,7,99,45,"craft, sensory, useful",low,indoor,all,"[""balloons"", ""flour or rice"", ""funnel"", ""markers""]","['Stretch balloon opening over funnel.', 'Pour flour or rice into balloon.', 'Tie balloon closed securely.', 'Draw faces and squeeze to relieve stress.']",1+,yes
Cardboard Easel Painting,4,11,60,"art, creative, messy",low,indoor,all,"[""large cardboard"", ""paint"", ""brushes"", ""tape""]","['Tape cardboard to wall or prop against furniture.', 'Provide paints and brushes.', 'Create large-scale artwork.', 'Let dry and display.']",1+,yes
Musical Statues,4,12,20,"game, music, active",free,indoor,all,"[""music player""]","['Play music while children dance.', 'Stop music randomly.', 'Everyone must freeze immediately.', 'Anyone moving is out; last dancer wins.']",3+,no
Paper Weaving,6,12,45,"craft, fine motor, patterns",low,indoor,all,"[""colored paper"", ""scissors"", ""glue""]","['Cut slits in one paper leaving borders.', 'Cut strips from different colored papers.', 'Weave strips over and under slits.', 'Glue ends to secure pattern.']",1+,yes
Rain Stick Creation,7,13,90,"craft, music, cultural",low,indoor,all,"[""paper towel tube"", ""rice or beads"", ""nails or toothpicks"", ""paper"", ""tape""]","['Push toothpicks through tube at angles.', 'Seal one end with paper.', 'Add rice, seal other end.', 'Decorate and tilt to hear rain sounds.']",1+,yes
Pool Noodle Obstacle,5,12,60,"active, creative, engineering",low,both,all,"[""pool noodles"", ""tape or stakes""]","['Create archways and hurdles with noodles.', 'Secure with tape or push into ground.', 'Navigate through without touching noodles.', 'Time runs through course.']",1+,no
Potato Stamp Art,4,10,45,"art, creative, nature",low,indoor,all,"[""potatoes"", ""knife (adult use)"", ""paint"", ""paper""]","['Cut potato in half and carve simple design.', 'Dip in paint.', 'Stamp onto paper creating patterns.', 'Try different shapes and colors.']",1+,yes
Indoor Snowball Fight,4,12,30,"game, active, winter",low,indoor,winter,"[""white socks or paper balls"", ""tape""]","['Ball up white socks or paper.', 'Create teams and establish boundaries.', 'Throw snowballs at opponents.', 'Hit opponents to score points.']",4+,no
Cupcake Liner Garland,5,11,45,"craft, decorative, fine motor",low,indoor,all,"[""cupcake liners"", ""string"", ""needle"", ""scissors""]","['Fold cupcake liners in half.', 'Thread string through needle.', 'Push needle through center of liners.', 'Create colorful garland for decoration.']",1+,yes
Squirt Gun Painting,5,13,45,"art, outdoor, summer",low,outdoor,summer,"[""squirt guns"", ""watered-down paint"", ""large paper or canvas""]","['Fill squirt guns with paint mixture.', 'Tape paper to fence or easel outdoors.', 'Squirt paint at paper creating designs.', 'Let dry in sun.']",2+,yes
Matching Card Game,3,8,30,"game, memory, learning",low,indoor,all,"[""index cards"", ""markers or stickers""]","['Create pairs of matching cards.', 'Mix and lay face down.', 'Turn two cards looking for match.', 'Most matches wins.']",2+,no
Paint Chip Art,5,12,45,"art, creative, free",free,indoor,all,"[""paint chips from store"", ""scissors"", ""glue"", ""paper""]","['Collect free paint chips from hardware store.', 'Cut into shapes and pieces.', 'Arrange into mosaic or scene.', 'Glue to create colorful artwork.']",1+,no
Balloon Tennis,5,13,30,"game, active, coordination",low,both,all,"[""balloons"", ""paper plates"", ""popsicle sticks"", ""tape""]","['Tape paper plate to popsicle stick as paddle.', 'Inflate balloon.', 'Hit balloon back and forth.', 'Try not to let it touch ground.']",2+,no
Texture Collage,3,8,45,"art, sensory, creative",low,indoor,all,"[""various textured materials"", ""glue"", ""cardboard""]","['Collect materials: fabric, sandpaper, cotton, foil.', 'Arrange on cardboard.', 'Glue down to create textured art.', 'Feel different textures in finished piece.']",1+,no
Homemade Bird Bath,6,13,60,"nature, craft, outdoor",low,outdoor,all,"[""large shallow dish"", ""rocks"", ""water""]","['Place dish in garden or yard.', 'Add rocks for birds to perch.', 'Fill with fresh water.', 'Watch birds visit and bathe.']",1+,yes
Paper Airplane Contest,6,14,60,"engineering, competition, STEM",free,both,all,"[""paper"", ""markers"", ""measuring tape""]","['Each person designs paper airplane.', 'Decorate with markers.', 'Test fly and measure distances.', 'Award prizes for farthest, straightest, fanciest.']",2+,no
Spin Art,5,12,45,"art, creative, messy",low,indoor,all,"[""salad spinner"", ""paint"", ""paper circles"", ""scissors""]","['Cut paper to fit in salad spinner.', 'Add drops of paint on paper.', 'Close lid and spin rapidly.', 'Remove to reveal spin art design.']",1+,yes
Indoor Camping,4,12,120,"imaginative, cozy, adventure",free,indoor,all,"[""sleeping bags"", ""flashlights"", ""snacks""]","['Set up sleeping bags in living room.', 'Turn off lights and use flashlights.', 'Tell stories and eat camping snacks.', 'Sleep in sleeping bags indoors.']",2+,no
Pipe Cleaner Sculptures,5,12,60,"creative, fine motor, 3D",low,indoor,all,"[""pipe cleaners"", ""beads (optional)""]","['Bend and twist pipe cleaners into shapes.', 'Create animals, flowers, or abstract designs.', 'Add beads for decoration.', 'Display finished sculptures.']",1+,no
Water Gun Target Practice,6,14,45,"outdoor, game, summer",low,outdoor,summer,"[""water guns"", ""targets (cups, balloons)""]","['Set up targets at various distances.', 'Fill water guns.', 'Take turns shooting at targets.', 'Score points for hits.']",2+,yes
Construction Paper Chains,4,10,45,"craft, decorative, math",low,indoor,all,"[""construction paper"", ""scissors"", ""glue or stapler""]","['Cut paper into strips.', 'Create patterns with colors.', 'Link into chain by looping and gluing.', 'Use as decoration or measure length.']",1+,no
Sidewalk Chalk Games,5,12,60,"outdoor, creative, active",low,outdoor,all,"[""sidewalk chalk""]","['Draw games: tic-tac-toe, four square, hopscotch.', 'Create obstacle courses to follow.', 'Draw huge murals and scenes.', 'Photograph before rain washes away.']",1+,no
Homemade Playdough Bakery,3,8,60,"imaginative, creative, sensory",low,indoor,all,"[""playdough"", ""rolling pins"", ""cookie cutters"", ""play dishes""]","['Set up bakery counter.', 'Use dough to make pretend baked goods.', 'Serve to customers.', 'Take orders and pretend to sell.']",2+,no
Mirror Drawing Challenge,7,14,30,"game, coordination, fun",low,indoor,all,"[""paper"", ""pencils"", ""mirror""]","['Place mirror so you can see paper reflection.', 'Try to draw simple shapes looking only at mirror.', 'Attempt to write name in mirror view.', 'Compare with eyes-only drawing.']",1+,no
Nature Mobile,6,13,90,"craft, nature, decorative",low,outdoor,all,"[""stick or hanger"", ""string"", ""natural items"", ""scissors""]","['Collect leaves, flowers, pinecones during walk.', 'Tie strings to stick at different lengths.', 'Attach natural items to strings.', 'Hang mobile and watch items sway.']",1+,no
Bubble Wrap Race,5,12,30,"game, sensory, fun",low,indoor,all,"[""bubble wrap"", ""tape"", ""finish line""]","['Tape bubble wrap on floor as path.', 'Race from start to finish on path.', 'Must stay on bubble wrap entire time.', 'Listen to pops while racing.']",2+,no
Coin Rubbing Art,5,11,30,"art, fine motor, learning",low,indoor,all,"[""coins"", ""paper"", ""pencils or crayons""]","['Place coin under paper.', 'Rub crayon or pencil over area.', 'Reveal coin impression.', 'Create pattern with multiple coin rubbings.']",1+,no
DIY Kite Flying,7,14,90,"craft, outdoor, engineering",low,outdoor,all,"[""plastic bag"", ""sticks"", ""string"", ""tape""]","['Create kite frame with crossed sticks.', 'Attach plastic bag as sail.', 'Tie long string to center.', 'Fly on windy day in open area.']",1+,yes
